gene_id	isAS	T0_WT	T30_WT	T60_WT	T90_WT	T120_WT	T0_dko	T30_dko	T60_dko	T90_dko	T120_dko
G1057	TRUE	1.52515585715885	1.66043617001837	1.9610768528092	2.07775740098924	1.81025085642432	14.2059155186024	9.20729034279398	6.87285248274449	8.53210825053317	10.5380209495618
G1058	TRUE	2.17364888163547	3.98962014637534	2.93626929319713	4.34488821683603	4.2488996565483	14.0434172871561	12.1239127672744	13.9861980974785	18.9182544570579	16.9885545743829
G106	TRUE	0.818781334625854	0.363131534613106	0.437888347259952	0.581011857617825	0.642465659921711	2.49057559243294	3.05549568788034	3.23739246157467	2.95879726848351	2.80092824462017
G1060	TRUE	10.2505110123377	14.2850516991851	16.6797669056889	16.5762217397921	19.9745474608188	12.9917860193956	19.6606875171488	24.5373553388515	24.7963933389529	33.4257264313106
G1061	TRUE	0.578330513248868	0.682681967633058	0.915289095123237	1.25818531637022	2.14477906495733	1.98051624747059	2.66057829963568	5.77008896585298	7.87040329331818	9.81943313155811
G1062	TRUE	0.509870050066411	1.026954981758	1.05850801684213	2.02979994805574	3.28757419552973	3.74397561591504	8.03968144666631	13.8354645698528	17.479510973188	15.6561985490462
G1064	TRUE	0.12671029533978	0.194560645436614	0.170731938916926	0.111292697289188	0	5.06663257043284	8.52847241695158	6.7086881710627	5.63425018639776	3.14508271682245
G1066	TRUE	0	0	0.0438666244468233	0.338366164389762	0.0917801450908191	0	0.675911235487814	1.62690597830117	1.70819231679892	0.653284149675005
G1067	TRUE	0.642360114381783	0.237859219770881	0.260988777959618	0.522706148295044	0.632003931565755	7.90887447689243	6.80606504966069	6.09870215179744	6.25557891957117	6.08857475655669
G1068	TRUE	4.35320546025136	6.06635301740484	11.4699797932152	19.6618345836428	23.6323136546219	18.1252977608503	24.6433574219659	35.2419832502524	42.203839455402	44.0105814010094
G1072	TRUE	0.416430345877684	0.318340687587159	0.528913377909781	0.349314865567621	0.265533614160429	3.63875753002711	3.5842672069907	3.72508899184651	2.82785553606157	2.25951662714626
G1073	TRUE	6.19500540617984	4.28980537535788	4.68908071406335	7.0100626822961	7.58770125313549	12.4061759047609	13.8789492453689	15.4510225636218	13.2550702748235	14.3218485164479
G1075	TRUE	12.226762789789	16.7267241171435	13.3891432261618	13.9732926350066	12.713711552168	13.0221989754723	15.2096001262038	13.2792667910613	12.5364306152632	12.7300210356679
G1076	TRUE	2.69713190789318	6.70950397914724	4.8031524324897	4.09521486520129	3.53665956270221	25.0544489756456	41.5025518609655	38.1449777245822	25.6487877831222	24.3934663059309
G1081	TRUE	8.8400499652179	13.7222528827842	11.1724939138119	4.74986266586871	3.40062983280831	17.6828164396315	21.6505016657918	18.7771139324058	9.72882469032218	7.58766567624366
G1082	TRUE	0.135124646513654	0.19029963489564	0.395549835772182	0.0771933676582808	0.54296476654493	0.23860256849767	0.407221363009503	0.688709874314472	1.22032301742624	0.997108494746653
G1084	TRUE	1.2172754646065	1.57779530301899	1.18611127141849	1.72452635350748	0.944527224719602	2.49296358114709	3.22637706020127	4.02303387527209	3.18085052500176	2.7369675094166
G1086	TRUE	0.699646668141568	0.775543338225721	1.84194830922431	1.31876592252504	1.49174299486388	6.41307197663871	9.9182142570272	17.7668306237019	20.4796729300924	20.2475922148854
G1087	TRUE	3.67137302247277	6.00356759786168	6.14347043002237	6.29133732572425	5.63945708298512	3.57330833943277	4.39073470934013	3.19424248295501	3.68543306835963	4.16907801386555
G1090	TRUE	0.937266476982816	0.812888614758891	1.20110729951553	1.85525596748573	1.57593724144716	6.04849225050528	8.26178668500072	8.78741406756121	7.21171654395739	5.61161773959136
G1092	TRUE	1.17305553959369	3.25077027879659	4.53740175194933	3.91579676226036	3.34934063519797	5.76203496727312	10.4325080837408	15.4652571761963	15.2341382512857	12.3146685564361
G1093	TRUE	0.893039136325344	0.607209138054243	1.07957617497921	0.847805312981709	1.24271598149199	4.61946567392923	4.85557671547828	9.91400894267709	14.538413785478	20.4690591858749
G1094	TRUE	1.18625826561631	1.79958591231178	1.60730032634823	2.17617217591812	2.58213806389881	6.9767170756232	10.5755045719426	12.5143304436472	13.1413340303993	15.9868710812443
G1096	TRUE	0.934301573306844	1.58865563647122	2.97811920972663	4.33495754453114	4.93331043941285	4.85028325426347	8.71179974644867	12.4071457764689	13.9761033528833	12.0480344970845
G110	TRUE	13.2702837315692	13.6270430729542	16.4086412424551	13.3728700645572	13.1872570170463	15.2861396973997	17.2655314642558	22.438646117643	22.9696050200578	18.4999454324655
G1100	TRUE	0.129063389471234	0.206097780135836	0.444000509641825	0.711956338903945	0.256883705548814	2.6257491992919	2.20184745593515	3.88402437892456	4.64172820692754	5.89245525173274
G1102	TRUE	0	0.04495015749498	0.0866367803041756	0.0821270759740774	0.342510441278625	1.7279801956348	2.69925723657769	5.4109190295246	6.49945274154539	4.55750888570213
G1103	TRUE	2.75944648304035	2.90169975056654	3.83649594052609	3.59336798047771	3.58322950835318	4.26356813290223	4.19564131171201	4.85776272107052	4.5882488687854	3.26416397963141
G1104	TRUE	0.258811019908866	0.214915041145945	0.403316907157011	0.455356377494402	0.374273164940647	2.88109393098311	2.31899241468407	5.38309325065915	11.2086425176817	13.0427596869416
G1108	TRUE	1.47647986573163	0.49082198030356	1.14202319178554	0.90519060710288	1.88987959518009	231.303517676388	856.951378071236	1198.64758585811	936.848357527217	693.131523109541
G111	TRUE	0	0.0299405713407611	0.028710167217344	0	0.0255631168738999	0.375146342295473	0.496823346914989	0.596422332386924	0.505962536528644	0.598895060162308
G1110	TRUE	3.19994626772785	1.61649953871788	1.83828853341704	2.72953443465806	3.77403470905746	0	0	0	0	0
G1114	TRUE	0.466066992836724	0.203960962324767	0.523085189484055	0.847983877243583	1.56982670775925	1.97459908542857	4.24218591460637	6.44293140944888	8.98924993538819	11.2355997784067
G1117	TRUE	0.502710234956646	0.0520839864745717	0.0559932711809677	0.183382612770865	0.120886743396848	1.71954721618637	0.863734434063867	0.898735259377128	1.11914818464593	0.941062195857814
G1118	TRUE	2.01943457294564	1.6989465989653	1.71365251910146	1.35402981292206	1.07839512435338	4.06853697858638	4.2292170045699	4.1019676506777	2.77057494825285	2.09070271067589
G112	TRUE	0.275532705349225	0.643578416902214	0.934674124323499	1.00063486158466	0.49225330022675	0.178652707463817	1.09954166310187	0.921998561076356	1.50031599503747	0.933694179388081
G1121	TRUE	0.0920127160301347	0.282010339073866	0.277510029570149	0.164478804703911	0.128469144954616	2.49883969604933	5.56667078526735	7.3515333140209	6.26677456573653	3.18319721092928
G1122	TRUE	0.0758058237264129	0	0.87756274875664	1.47361055711455	2.83414061581407	1.33498281488501	2.28974995422065	9.21585193691499	17.8468017403535	28.3260851689271
G1125	TRUE	0.0288797724663416	0.106916366325015	0.17700590140104	0	0.070260374229131	0.486246030410094	0.474064199253739	0.324747720633782	0.314585778775919	0.405213113983633
G1126	TRUE	0.0709789352432066	0.0862120551054332	0.133050249140323	0	0.0948313651117886	0.777413317496322	1.76436417694407	2.99377583460209	1.43284979262659	1.33463471404973
G1129	TRUE	2.86510762457967	2.53866085357569	4.71280839650206	4.67964736354213	6.44937539074884	3.31693003301771	5.13667591691917	7.47838915135177	8.38879312173981	10.0702033942002
G1132	TRUE	2.44074313814633	0.72282666816858	0.71042306545967	1.38106975961755	1.27054833054098	5.60881376737326	3.0665526335397	3.24739551227575	2.5943353289701	2.00042951612179
